,collection_costs_or_attorney_fees,court_cost,current_amount_due,disposition_description,docket_number,entity_or_person_s_,interest_amount,issued_date,issuing_department,last_hearing_date,original_total_amount_due,property_address,total_administrative_costs,total_fines,total_paid,violation_number,violation_type
502,0,0.0,,City non-suit,11CP023552,"DEUTSCHE BANK, ",0,2011-04-26T00:00:00.000,POLICE,2011-06-03T11:00:00.000,,2727 E 76TH ,0,0,,P002041188,13-12-140  Watchman required
503,0,0.0,,City non-suit,11CP023555,"SOUTH PORT BANK, ",0,2011-04-26T00:00:00.000,POLICE,2011-06-03T11:00:00.000,,8131 S MANISTEE ,0,0,,P002092230,13-12-125  Duty to secure and maintain vacant building.
504,0,0.0,,City non-suit,11CP023555,"SOUTH PORT BANK, ",0,2011-04-26T00:00:00.000,POLICE,2011-06-03T11:00:00.000,,8131 S MANISTEE ,0,0,,P002092231,13-12-140  Watchman required
505,0,0.0,,City non-suit,11CP020041,"WELLS FARGO BANK, ",0,2011-04-27T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6520 S MARSHFIELD ,0,0,,P002108518,13-12-140  Watchman required
506,0,0.0,,City non-suit,11CP020041,"WELLS FARGO BANK, ",0,2011-04-27T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6520 S MARSHFIELD ,0,0,,P002108519,13-12-140  Watchman required
507,0,0.0,,City non-suit,11CP020041,"WELLS FARGO BANK, ",0,2011-04-27T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6520 S MARSHFIELD ,0,0,,P002108520,13-12-140  Watchman required
508,0,0.0,,City non-suit,11CP020315,"BANK OF AMERICA, ",0,2011-05-02T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5220 S SANGAMON ,0,0,,P002511009,13-12-125  Duty to secure and maintain vacant building.
509,0,0.0,,City non-suit,11CP020315,"BANK OF AMERICA, ",0,2011-05-02T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5220 S SANGAMON ,0,0,,P002511010,13-12-140  Watchman required
510,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP023554,"CITI MORTGAGE, ",0,2011-05-02T00:00:00.000,POLICE,2011-09-23T10:00:00.000,0.0,8917 S BUFFALO ,0,0,0.0,P002041183,13-12-125  Duty to secure and maintain vacant building.
511,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP023554,"CITI MORTGAGE, ",0,2011-05-02T00:00:00.000,POLICE,2011-09-23T10:00:00.000,0.0,8917 S BUFFALO ,0,0,0.0,P002041184,13-12-140  Watchman required
512,0,,1740.35,Default - Liable by prove-up,11CP023913,"US BANK, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,377.88,11567 S STATE ,0,1300,0.0,P002165451,13-12-125  Duty to secure and maintain vacant building.
513,0,,1740.35,Default - Liable by prove-up,11CP023913,"US BANK, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,377.88,11567 S STATE ,0,1300,0.0,P002165452,13-12-140  Watchman required
514,0,0.0,,City non-suit,11CP023923,"AMERIQUEST MORTGAGE CO, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,12030 S PARNELL ,0,0,,P002165357,13-12-125  Duty to secure and maintain vacant building.
515,0,0.0,,City non-suit,11CP023923,"AMERIQUEST MORTGAGE CO, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,12030 S PARNELL ,0,0,,P002165358,13-12-140  Watchman required
516,0,0.0,,City non-suit,11CP023951,"J P MORGAN BANK NA, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,26 W 115TH ,0,0,,P002165353,13-12-125  Duty to secure and maintain vacant building.
517,0,0.0,,City non-suit,11CP023951,"J P MORGAN BANK NA, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,26 W 115TH ,0,0,,P002165354,13-12-140  Watchman required
518,0,,1742.99,Default - Liable by prove-up,11CP024053,"HSBC BANK N A, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,377.88,124 E 118TH ,0,1300,0.0,P002165459,13-12-125  Duty to secure and maintain vacant building.
519,0,,1742.99,Default - Liable by prove-up,11CP024053,"HSBC BANK N A, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,377.88,124 E 118TH ,0,1300,0.0,P002165460,13-12-140  Watchman required
520,0,,442.84,Default - Liable by prove-up,11CP024086,"HSBC BANK NA, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,95.88,124 E 118TH ,0,300,0.0,P002165462,13-12-140  Watchman required
521,0,,1354.65,Default - Liable by prove-up,11CP025166,"HSBC BANK NA, ",0,2011-05-02T00:00:00.000,POLICE,2011-07-01T02:00:00.000,293.28,124 E 118TH ,0,1000,0.0,P002165461,13-12-125  Duty to secure and maintain vacant building.
522,0,0.0,,City non-suit,11CP020362,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,6929 S JUSTINE ,0,0,,P002513261,13-12-140  Watchman required
523,0,0.0,,City non-suit,11CP020362,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,6929 S JUSTINE ,0,0,,P002513262,13-12-125  Duty to secure and maintain vacant building.
524,0,,1749.53,Default - Liable by prove-up,11CP020363,"WELLS FARGO BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,6741 S RACINE ,0,1300,16.09,P002513257,13-12-140  Watchman required
525,0,,1749.53,Default - Liable by prove-up,11CP020363,"WELLS FARGO BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,6741 S RACINE ,0,1300,16.09,P002513258,13-12-125  Duty to secure and maintain vacant building.
526,0,0.0,,City non-suit,11CP020364,"WELLS FARGO, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,1275 W 72ND PL ,0,0,,P002513259,13-12-140  Watchman required
527,0,0.0,,City non-suit,11CP020364,"WELLS FARGO, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,1275 W 72ND PL ,0,0,,P002513260,13-12-125  Duty to secure and maintain vacant building.
528,0,,0.0,City non-suit,11CP020365,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,0.0,5423 S WINCHESTER ,0,0,0.0,P002513253,13-12-140  Watchman required
529,0,,0.0,City non-suit,11CP020365,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,0.0,5423 S WINCHESTER ,0,0,0.0,P002513254,13-12-125  Duty to secure and maintain vacant building.
530,0,0.0,,City non-suit,11CP020368,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5132 S WOLCOTT ,0,0,,P002513255,13-12-140  Watchman required
531,0,0.0,,City non-suit,11CP020368,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5132 S WOLCOTT ,0,0,,P002513256,13-12-125  Duty to secure and maintain vacant building.
532,0,0.0,,City non-suit,11CP020371,"U S BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,8749 S ESCANABA ,0,0,,P002513876,13-12-125  Duty to secure and maintain vacant building.
533,0,0.0,,City non-suit,11CP020371,"U S BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,8749 S ESCANABA ,0,0,,P002513877,13-12-140  Watchman required
534,0,0.0,,City non-suit,11CP020372,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,7936 S ABERDEEN ,0,0,,P002513878,13-12-125  Duty to secure and maintain vacant building.
535,0,0.0,,City non-suit,11CP020372,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,7936 S ABERDEEN ,0,0,,P002513879,13-12-140  Watchman required
536,0,0.0,,City non-suit,11CP020373,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,242 W 110TH ,0,0,,P002513880,13-12-125  Duty to secure and maintain vacant building.
537,0,0.0,,City non-suit,11CP020373,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,242 W 110TH ,0,0,,P002513881,13-12-140  Watchman required
538,0,0.0,,City non-suit,11CP020374,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,10607 S COTTAGE GROVE ,0,0,,P002513884,13-12-125  Duty to secure and maintain vacant building.
539,0,0.0,,City non-suit,11CP020374,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,10607 S COTTAGE GROVE ,0,0,,P002513885,13-12-140  Watchman required
540,0,0.0,,City non-suit,11CP020375,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,6727 S EBERHART ,0,0,,P002513886,13-12-125  Duty to secure and maintain vacant building.
541,0,0.0,,City non-suit,11CP020375,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,6727 S EBERHART ,0,0,,P002513887,13-12-140  Watchman required
542,0,0.0,,City non-suit,11CP020383,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,11735 S HARVARD ,0,0,,P002513882,13-12-125  Duty to secure and maintain vacant building.
543,0,0.0,,City non-suit,11CP020383,"DEUTSHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-06-03T01:00:00.000,,11735 S HARVARD ,0,0,,P002513883,13-12-140  Watchman required
544,0,0.0,,City non-suit,11CP020384,"DEUTSCHE, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5218 S LAFLIN ,0,0,,P002513251,13-12-140  Watchman required
545,0,0.0,,City non-suit,11CP020384,"DEUTSCHE, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5218 S LAFLIN ,0,0,,P002513252,13-12-125  Duty to secure and maintain vacant building.
546,0,0.0,,City non-suit,11CP020384,"DEUTSCHE, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5218 S LAFLIN ,0,0,,P002513279,13-12-140  Watchman required
547,0,0.0,,City non-suit,11CP020384,"DEUTSCHE, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5218 S LAFLIN ,0,0,,P002513280,13-12-125  Duty to secure and maintain vacant building.
548,0,,1731.1,Default - Liable by prove-up,11CP020388,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,7121 S PAULINA ,0,1300,0.0,P002513263,13-12-140  Watchman required
549,0,,1731.1,Default - Liable by prove-up,11CP020388,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,7121 S PAULINA ,0,1300,0.0,P002513264,13-12-125  Duty to secure and maintain vacant building.
550,0,0.0,,City non-suit,11CP020394,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1511 S KEDVALE ,0,0,,P002134994,13-12-125  Duty to secure and maintain vacant building.
551,0,0.0,,City non-suit,11CP020394,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1511 S KEDVALE ,0,0,,P002134995,13-12-140  Watchman required
552,0,0.0,,City non-suit,11CP020394,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1511 S KEDVALE ,0,0,,P002514081,13-12-125  Duty to secure and maintain vacant building.
553,0,0.0,,City non-suit,11CP020394,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1511 S KEDVALE ,0,0,,P002514082,13-12-140  Watchman required
554,0,0.0,,City non-suit,11CP020394,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1511 S KEDVALE ,0,0,,P002514085,13-12-125  Duty to secure and maintain vacant building.
555,0,0.0,,City non-suit,11CP020394,"DEUTSCHE BANK, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1511 S KEDVALE ,0,0,,P002514086,13-12-140  Watchman required
556,0,0.0,,City non-suit,11CP023916,"U S BANK NA, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,11633 S NORMAL ,0,0,,P002165384,13-12-125  Duty to secure and maintain vacant building.
557,0,0.0,,City non-suit,11CP023916,"U S BANK NA, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,11633 S NORMAL ,0,0,,P002165385,13-12-140  Watchman required
558,0,,1756.21,Default - Liable by prove-up,11CP023958,"DEUTSCHE BANK NA, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:00:00.000,377.88,12226 S WENTWORTH ,0,1300,0.0,P002165406,13-12-125  Duty to secure and maintain vacant building.
559,0,,1756.21,Default - Liable by prove-up,11CP023958,"DEUTSCHE BANK NA, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:00:00.000,377.88,12226 S WENTWORTH ,0,1300,0.0,P002165407,13-12-140  Watchman required
560,0,0.0,,City non-suit,11CP023984,"FLEET MORTGAGE CORP, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,11543 S LOOMIS ,0,0,,P002165410,13-12-125  Duty to secure and maintain vacant building.
561,0,0.0,,City non-suit,11CP023984,"FLEET MORTGAGE CORP, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,11543 S LOOMIS ,0,0,,P002165411,13-12-140  Watchman required
562,0,0.0,,City non-suit,11CP024049,"WELLS FARGO BANK NA, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,12863 S NORMAL ,0,0,,P002165386,13-12-125  Duty to secure and maintain vacant building.
563,0,0.0,,City non-suit,11CP024049,"WELLS FARGO BANK NA, ",0,2011-05-03T00:00:00.000,POLICE,2011-07-01T02:00:00.000,,12863 S NORMAL ,0,0,,P002165387,13-12-140  Watchman required
564,0,0.0,,City non-suit,11CP020358,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,6929 S JUSTINE ,0,0,,P002513275,13-12-140  Watchman required
565,0,0.0,,City non-suit,11CP020358,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,6929 S JUSTINE ,0,0,,P002513276,13-12-125  Duty to secure and maintain vacant building.
566,0,0.0,,City non-suit,11CP020376,"BANK OF AMERICA, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1053 N AUSTIN BLVD ,0,0,,P002134982,13-12-125  Duty to secure and maintain vacant building.
567,0,0.0,,City non-suit,11CP020376,"BANK OF AMERICA, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1053 N AUSTIN BLVD ,0,0,,P002134983,13-12-140  Watchman required
568,0,0.0,,City non-suit,11CP020376,"BANK OF AMERICA, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1053 N AUSTIN BLVD ,0,0,,P002134984,13-12-125  Duty to secure and maintain vacant building.
569,0,0.0,,City non-suit,11CP020376,"BANK OF AMERICA, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1053 N AUSTIN BLVD ,0,0,,P002134985,13-12-140  Watchman required
570,0,0.0,,City non-suit,11CP020376,"BANK OF AMERICA, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1053 N AUSTIN BLVD ,0,0,,P002135507,13-12-140  Watchman required
571,0,0.0,,City non-suit,11CP020376,"BANK OF AMERICA, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,1053 N AUSTIN BLVD ,0,0,,P002135508,13-12-125  Duty to secure and maintain vacant building.
572,0,0.0,,City non-suit,11CP020379,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,4709 W HURON ,0,0,,P002513834,13-12-125  Duty to secure and maintain vacant building.
573,0,0.0,,City non-suit,11CP020379,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,4709 W HURON ,0,0,,P002513835,13-12-140  Watchman required
574,0,0.0,,City non-suit,11CP020379,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,4709 W HURON ,0,0,,P002514095,13-12-125  Duty to secure and maintain vacant building.
575,0,0.0,,City non-suit,11CP020379,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,,4709 W HURON ,0,0,,P002514096,13-12-140  Watchman required
576,0,0.0,,City non-suit,11CP020386,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5218 S LAFLIN ,0,0,,P002513265,13-12-140  Watchman required
577,0,0.0,,City non-suit,11CP020386,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5218 S LAFLIN ,0,0,,P002513266,13-12-125  Duty to secure and maintain vacant building.
578,0,0.0,,City non-suit,11CP020387,"DEUTSCHE, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5423 S WINCHESTER ,0,0,,P002513267,13-12-140  Watchman required
579,0,0.0,,City non-suit,11CP020387,"DEUTSCHE, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5423 S WINCHESTER ,0,0,,P002513268,13-12-125  Duty to secure and maintain vacant building.
580,0,,1797.31,Default - Liable by prove-up,11CP020389,"WELLS FARGO, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,6741 S RACINE ,0,1300,26.09,P002513271,13-12-140  Watchman required
581,0,,1797.31,Default - Liable by prove-up,11CP020389,"WELLS FARGO, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,6741 S RACINE ,0,1300,26.09,P002513272,13-12-125  Duty to secure and maintain vacant building.
582,0,0.0,,City non-suit,11CP020390,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5132 S WOLCOTT ,0,0,,P002513269,13-12-140  Watchman required
583,0,0.0,,City non-suit,11CP020390,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5132 S WOLCOTT ,0,0,,P002513270,13-12-125  Duty to secure and maintain vacant building.
584,0,,0.0,City non-suit,11CP020391,"WELLS FARGO BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-08-05T09:00:00.000,0.0,1275 W 72ND PLACE ,0,0,0.0,P002513273,13-12-140  Watchman required
585,0,,0.0,City non-suit,11CP020391,"WELLS FARGO BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-08-05T09:00:00.000,0.0,1275 W 72ND PLACE ,0,0,0.0,P002513274,13-12-125  Duty to secure and maintain vacant building.
586,0,,1731.1,Default - Liable by prove-up,11CP020392,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,7121 S PAULINA ,0,1300,0.0,P002513277,13-12-140  Watchman required
587,0,,1731.1,Default - Liable by prove-up,11CP020392,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,7121 S PAULINA ,0,1300,0.0,P002513278,13-12-125  Duty to secure and maintain vacant building.
588,0,,140.0,City non-suit,11CP020396,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,0.0,2107 N SAWYER ,0,100,0.0,P002513826,13-12-125  Duty to secure and maintain vacant building.
589,0,,140.0,Liable - By plea,11CP020396,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,0.0,2107 N SAWYER ,0,100,0.0,P002513827,13-12-140  Watchman required
590,0,,140.0,City non-suit,11CP020396,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,0.0,2107 N SAWYER ,0,100,0.0,P002513840,13-12-125  Duty to secure and maintain vacant building.
591,0,,140.0,City non-suit,11CP020396,"DEUTSCHE BANK, ",0,2011-05-04T00:00:00.000,POLICE,2011-07-01T02:30:00.000,0.0,2107 N SAWYER ,0,100,0.0,P002513841,13-12-140  Watchman required
592,0,,1830.73,Default - Liable by prove-up,11CP023564,"FEDERAL HOME LOAN MRT, ",0,2011-05-04T00:00:00.000,POLICE,2011-06-03T11:00:00.000,377.88,2929 E 78TH ,0,1300,26.09,P002092134,13-12-125  Duty to secure and maintain vacant building.
593,0,,1830.73,Default - Liable by prove-up,11CP023564,"FEDERAL HOME LOAN MRT, ",0,2011-05-04T00:00:00.000,POLICE,2011-06-03T11:00:00.000,377.88,2929 E 78TH ST ,0,1300,26.09,P002092134,13-12-125  Duty to secure and maintain vacant building.
594,0,,1830.73,Default - Liable by prove-up,11CP023564,"FEDERAL HOME LOAN MRT, ",0,2011-05-04T00:00:00.000,POLICE,2011-06-03T11:00:00.000,377.88,2929 E 78TH ,0,1300,26.09,P002092135,13-12-140  Watchman required
595,0,,1830.73,Default - Liable by prove-up,11CP023564,"FEDERAL HOME LOAN MRT, ",0,2011-05-04T00:00:00.000,POLICE,2011-06-03T11:00:00.000,377.88,2929 E 78TH ST ,0,1300,26.09,P002092135,13-12-140  Watchman required
596,0,,0.0,Not liable - City failed to establish Prima Facie case - Motion to set-aside default granted,11CP020356,"U S BANK, ",0,2011-05-05T00:00:00.000,POLICE,2011-12-16T09:00:00.000,0.0,535 N LAWNDALE ,0,0,0.0,P002135513,13-12-125  Duty to secure and maintain vacant building.
597,0,,0.0,Not liable - City failed to establish Prima Facie case - Motion to set-aside default granted,11CP020356,"U S BANK, ",0,2011-05-05T00:00:00.000,POLICE,2011-12-16T09:00:00.000,0.0,535 N LAWNDALE ,0,0,0.0,P002135514,13-12-140  Watchman required
598,0,,0.0,Not liable - City failed to establish Prima Facie case - Motion to set-aside default granted,11CP020356,"U S BANK, ",0,2011-05-05T00:00:00.000,POLICE,2011-12-16T09:00:00.000,0.0,535 N LAWNDALE ,0,0,0.0,P002135515,13-12-140  Watchman required
599,0,,0.0,Not liable - City failed to establish Prima Facie case - Motion to set-aside default granted,11CP020356,"U S BANK, ",0,2011-05-05T00:00:00.000,POLICE,2011-12-16T09:00:00.000,0.0,535 N LAWNDALE ,0,0,0.0,P002135516,13-12-125  Duty to secure and maintain vacant building.
600,0,,0.0,Not liable - City failed to establish Prima Facie case - Motion to set-aside default granted,11CP020356,"U S BANK, ",0,2011-05-05T00:00:00.000,POLICE,2011-12-16T09:00:00.000,0.0,535 N LAWNDALE ,0,0,0.0,P002135517,13-12-125  Duty to secure and maintain vacant building.
601,0,0.0,,City non-suit,11CP020359,"DEUTSCHE BANK, ",0,2011-05-05T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5132 S WOLCOTT ,0,0,,P002513283,13-12-140  Watchman required
602,0,0.0,,City non-suit,11CP020359,"DEUTSCHE BANK, ",0,2011-05-05T00:00:00.000,POLICE,2011-07-01T01:00:00.000,,5132 S WOLCOTT ,0,0,,P002513284,13-12-125  Duty to secure and maintain vacant building.
603,0,,1781.97,Default - Liable by prove-up,11CP020360,"WELLS FARGO BANK, ",0,2011-05-05T00:00:00.000,POLICE,2011-07-01T01:00:00.000,377.88,6741 S RACINE ,0,1300,26.09,P002513285,13-12-140  Watchman required
